code_insee,prefixe,section,numero,geojson,min_lon,min_lat,max_lon,max_lat,surface_m2
31555,828,AE,144,"{""type"":""Polygon"",""coordinates"":[[[1.435599,43.5976878],[1.435564,43.5977969],[1.4354969,43.5977745],[1.4355296,43.5976872],[1.435599,43.5976878]]]}",1.4354969,43.5976872,1.435599,43.5977969,65
31555,828,AE,143,"{""type"":""Polygon"",""coordinates"":[[[1.4355296,43.5976872],[1.4354969,43.5977745],[1.4354942,43.5977799],[1.435366,43.5977424],[1.4353884,43.5976837],[1.4354678,43.5976866],[1.4355296,43.5976872]]]}",1.435366,43.5976837,1.4355296,43.5977799,93
31555,828,AE,27,"{""type"":""Polygon"",""coordinates"":[[[1.434905,43.5979133],[1.4350537,43.5979082],[1.4350833,43.5979076],[1.4350688,43.5979613],[1.4350606,43.5979829],[1.4348894,43.5979719],[1.434905,43.5979133]]]}",1.4348894,43.5979076,1.4350833,43.5979829,108
31555,828,AE,25,"{""type"":""Polygon"",""coordinates"":[[[1.43509,43.5976983],[1.4350481,43.597776],[1.4350283,43.5978281],[1.4349308,43.5978151],[1.4349525,43.5977336],[1.4350348,43.5976795],[1.43509,43.5976983]]]}",1.4349308,43.5976795,1.43509,43.5978281,123
31555,828,AE,28,"{""type"":""Polygon"",""coordinates"":[[[1.4350467,43.5980385],[1.4348727,43.5980345],[1.4348894,43.5979719],[1.4350606,43.5979829],[1.4350467,43.5980385]]]}",1.4348727,43.5979719,1.4350606,43.5980385,97
31555,828,AE,24,"{""type"":""Polygon"",""coordinates"":[[[1.4352988,43.5978523],[1.4352563,43.5978395],[1.4351899,43.5978177],[1.4351703,43.5978126],[1.4351398,43.5978005],[1.435173,43.5977264],[1.4353221,43.597777],[1.4353197,43.5977909],[1.4352988,43.5978523]]]}",1.4351398,43.5977264,1.4353221,43.5978523,119
31555,828,AE,11,"{""type"":""Polygon"",""coordinates"":[[[1.4360446,43.5982052],[1.436143,43.5981119],[1.4362911,43.5981916],[1.4362334,43.598286],[1.4362017,43.5982792],[1.4362116,43.59826],[1.4360446,43.5982052]]]}",1.4360446,43.5981119,1.4362911,43.598286,182
31555,828,AE,10,"{""type"":""Polygon"",""coordinates"":[[[1.4362334,43.598286],[1.4362911,43.5981916],[1.4364641,43.5982772],[1.4364585,43.5983241],[1.4362599,43.5982786],[1.4362545,43.5982905],[1.4362334,43.598286]]]}",1.4362334,43.5981916,1.4364641,43.5983241,132
31555,828,AE,9,"{""type"":""Polygon"",""coordinates"":[[[1.4360446,43.5982052],[1.4362116,43.59826],[1.4362017,43.5982792],[1.4362334,43.598286],[1.4362545,43.5982905],[1.4362599,43.5982786],[1.4364585,43.5983241],[1.4364493,43.5984028],[1.4362278,43.5983536],[1.4362,43.5983468],[1.4360004,43.5983004],[1.4359857,43.5982987],[1.4360446,43.5982052]]]}",1.4359857,43.5982052,1.4364585,43.5984028,350
31555,828,AE,8,"{""type"":""Polygon"",""coordinates"":[[[1.4360004,43.5983004],[1.4362,43.5983468],[1.4362278,43.5983536],[1.4364493,43.5984028],[1.4364367,43.5985112],[1.4363181,43.598489],[1.4363211,43.5984684],[1.4362894,43.598465],[1.4361935,43.5984579],[1.436139,43.5984526],[1.4359652,43.5984378],[1.4359674,43.5984225],[1.4359794,43.5983765],[1.4359849,43.5983583],[1.4360004,43.5983004]]]}",1.4359652,43.5983004,1.4364493,43.5985112,475
31555,828,AE,6,"{""type"":""Polygon"",""coordinates"":[[[1.4359652,43.5984378],[1.436139,43.5984526],[1.4361935,43.5984579],[1.4361889,43.5984853],[1.4361996,43.5984869],[1.43619,43.5985321],[1.4361776,43.5986038],[1.4361624,43.598684],[1.4361516,43.5987462],[1.4360088,43.5987195],[1.4360371,43.5985796],[1.4359358,43.59858],[1.4359412,43.5985434],[1.4359501,43.598509],[1.4359619,43.5984506],[1.4359652,43.5984378]]]}",1.4359358,43.5984378,1.4361996,43.5987462,487
31555,828,AE,12,"{""type"":""Polygon"",""coordinates"":[[[1.4360446,43.5982052],[1.4359857,43.5982987],[1.4360004,43.5983004],[1.4359849,43.5983583],[1.4359794,43.5983765],[1.4359674,43.5984225],[1.4359138,43.598416],[1.4358678,43.5984094],[1.4358472,43.5984063],[1.4357826,43.5983959],[1.4359228,43.5981754],[1.4359505,43.5981501],[1.4359677,43.5981346],[1.4360535,43.5980612],[1.436143,43.5981119],[1.4360446,43.5982052]]]}",1.4357826,43.5980612,1.436143,43.5984225,451
31555,828,AE,23,"{""type"":""Polygon"",""coordinates"":[[[1.4353435,43.598164],[1.4353424,43.5981432],[1.4353421,43.598109],[1.4353426,43.598082],[1.4353422,43.5980458],[1.4352327,43.5980419],[1.4352913,43.5978704],[1.4352988,43.5978523],[1.4353197,43.5977909],[1.4353988,43.597818],[1.4354926,43.5978503],[1.435607,43.5978898],[1.4357023,43.5979225],[1.4357406,43.5979358],[1.4356742,43.598049],[1.4356616,43.5980734],[1.4356608,43.5980748],[1.4356201,43.598142],[1.4355946,43.598187],[1.435359,43.5982081],[1.4353602,43.5982141],[1.435343,43.5982178],[1.4353435,43.598164]]]}",1.4352327,43.5977909,1.4357406,43.5982178,1160
31555,828,AE,17,"{""type"":""Polygon"",""coordinates"":[[[1.4357826,43.5983959],[1.435614,43.5983738],[1.4356282,43.5983398],[1.4356454,43.5982905],[1.4356588,43.5982512],[1.4357134,43.598094],[1.4357148,43.5980917],[1.4357284,43.5980687],[1.4358129,43.5979428],[1.4358841,43.5979675],[1.4360535,43.5980612],[1.4359677,43.5981346],[1.4359505,43.5981501],[1.4359228,43.5981754],[1.4357826,43.5983959]]]}",1.435614,43.5979428,1.4360535,43.5983959,868
31555,828,AE,16,"{""type"":""Polygon"",""coordinates"":[[[1.4357826,43.5983959],[1.4358472,43.5984063],[1.4358678,43.5984094],[1.4358359,43.598511],[1.4358104,43.5985082],[1.4358048,43.5985318],[1.4357678,43.5985266],[1.4357372,43.598523],[1.4357329,43.5985509],[1.4357138,43.5986647],[1.435578,43.5986393],[1.4356047,43.5984437],[1.435614,43.5983738],[1.4357826,43.5983959]]]}",1.435578,43.5983738,1.4358678,43.5986647,463
31555,828,AE,348,"{""type"":""Polygon"",""coordinates"":[[[1.4353102,43.5967942],[1.4353091,43.5967807],[1.4354016,43.5967817],[1.435401,43.5968065],[1.4353995,43.5968069],[1.435403,43.5969463],[1.4353215,43.5969512],[1.4353114,43.5968139],[1.4353102,43.5967942]]]}",1.4353091,43.5967807,1.435403,43.5969512,124
31555,828,AE,347,"{""type"":""Polygon"",""coordinates"":[[[1.4353225,43.5966444],[1.4354701,43.5966305],[1.4355587,43.5966229],[1.4355613,43.5966364],[1.4355844,43.5967147],[1.435588,43.5967264],[1.4356005,43.596769],[1.4356442,43.5969166],[1.435403,43.5969463],[1.4353995,43.5968069],[1.435401,43.5968065],[1.4354016,43.5967817],[1.4353091,43.5967807],[1.4353225,43.5966444]]]}",1.4353091,43.5966229,1.4356442,43.5969463,669
31555,828,AE,360,"{""type"":""Polygon"",""coordinates"":[[[1.4356616,43.5980734],[1.4356742,43.598049],[1.4357406,43.5979358],[1.4357495,43.5979229],[1.4358129,43.5979428],[1.4357284,43.5980687],[1.4357148,43.5980917],[1.4356616,43.5980734]]]}",1.4356616,43.5979229,1.4358129,43.5980917,99
31555,828,AE,359,"{""type"":""Polygon"",""coordinates"":[[[1.4352416,43.5982782],[1.4352445,43.5982425],[1.435343,43.5982178],[1.4353602,43.5982141],[1.435359,43.5982081],[1.4355946,43.598187],[1.4356201,43.598142],[1.4356608,43.5980748],[1.4356616,43.5980734],[1.4357148,43.5980917],[1.4357134,43.598094],[1.4356588,43.5982512],[1.4356454,43.5982905],[1.4356282,43.5983398],[1.435614,43.5983738],[1.4356047,43.5984437],[1.4355368,43.598448],[1.4354652,43.5984531],[1.4354378,43.5984546],[1.4353962,43.5984576],[1.4353913,43.5984951],[1.4353746,43.5986012],[1.4352141,43.5985712],[1.4352368,43.5984073],[1.4352361,43.598394],[1.4352376,43.5983396],[1.4352389,43.5983299],[1.4352416,43.5982782]]]}",1.4352141,43.5980734,1.4357148,43.5986012,1126
31555,828,AE,44,"{""type"":""Polygon"",""coordinates"":[[[1.433939,43.5982802],[1.4340383,43.5983557],[1.4339212,43.5983342],[1.433939,43.5982802]]]}",1.4339212,43.5982802,1.4340383,43.5983557,30
31555,828,AE,1,"{""type"":""Polygon"",""coordinates"":[[[1.4363303,43.5987156],[1.436411,43.5987308],[1.4364035,43.5987934],[1.436312,43.5987763],[1.4363303,43.5987156]]]}",1.436312,43.5987156,1.436411,43.5987934,48
31555,828,AE,2,"{""type"":""Polygon"",""coordinates"":[[[1.4363303,43.5987156],[1.436312,43.5987763],[1.4362212,43.5987593],[1.4362384,43.5986983],[1.4363303,43.5987156]]]}",1.4362212,43.5986983,1.4363303,43.5987763,53
31555,828,AE,5,"{""type"":""Polygon"",""coordinates"":[[[1.4361935,43.5984579],[1.4362894,43.598465],[1.4363211,43.5984684],[1.4363181,43.598489],[1.4364367,43.5985112],[1.4364204,43.5986494],[1.4361776,43.5986038],[1.43619,43.5985321],[1.4361996,43.5984869],[1.4361889,43.5984853],[1.4361935,43.5984579]]]}",1.4361776,43.5984579,1.4364367,43.5986494,322
31555,828,AE,4,"{""type"":""Polygon"",""coordinates"":[[[1.4361624,43.598684],[1.4361776,43.5986038],[1.4364204,43.5986494],[1.436411,43.5987308],[1.4363303,43.5987156],[1.4362384,43.5986983],[1.4361624,43.598684]]]}",1.4361624,43.5986038,1.4364204,43.5987308,184
31555,828,AE,3,"{""type"":""Polygon"",""coordinates"":[[[1.4361516,43.5987462],[1.4361624,43.598684],[1.4362384,43.5986983],[1.4362212,43.5987593],[1.4361516,43.5987462]]]}",1.4361516,43.598684,1.4362384,43.5987593,42
31555,828,AE,7,"{""type"":""Polygon"",""coordinates"":[[[1.4359358,43.59858],[1.4360371,43.5985796],[1.4360088,43.5987195],[1.4359127,43.5987016],[1.4359358,43.59858]]]}",1.4359127,43.5985796,1.4360371,43.5987195,118
31555,828,AE,14,"{""type"":""Polygon"",""coordinates"":[[[1.4358048,43.5985318],[1.4358782,43.5985399],[1.4358435,43.5986891],[1.4357812,43.5986774],[1.4358048,43.5985318]]]}",1.4357812,43.5985318,1.4358782,43.5986891,90
31555,828,AE,13,"{""type"":""Polygon"",""coordinates"":[[[1.4359674,43.5984225],[1.4359652,43.5984378],[1.4359619,43.5984506],[1.4359501,43.598509],[1.4359412,43.5985434],[1.4358782,43.5985399],[1.4358048,43.5985318],[1.4358104,43.5985082],[1.4358359,43.598511],[1.4358678,43.5984094],[1.4359138,43.598416],[1.4359674,43.5984225]]]}",1.4358048,43.5984094,1.4359674,43.5985434,126
31555,828,AE,15,"{""type"":""Polygon"",""coordinates"":[[[1.4357138,43.5986647],[1.4357329,43.5985509],[1.4357372,43.598523],[1.4357678,43.5985266],[1.4358048,43.5985318],[1.4357812,43.5986774],[1.4357138,43.5986647]]]}",1.4357138,43.598523,1.4358048,43.5986774,93
31555,828,AE,18,"{""type"":""Polygon"",""coordinates"":[[[1.4356047,43.5984437],[1.435578,43.5986393],[1.4355152,43.5986276],[1.435529,43.5985162],[1.4355306,43.5984971],[1.4355368,43.598448],[1.4356047,43.5984437]]]}",1.4355152,43.5984437,1.4356047,43.5986393,107
31555,828,AE,19,"{""type"":""Polygon"",""coordinates"":[[[1.4354652,43.5984531],[1.4355368,43.598448],[1.4355306,43.5984971],[1.435529,43.5985162],[1.4355152,43.5986276],[1.4354511,43.5986155],[1.4354652,43.5984531]]]}",1.4354511,43.598448,1.4355368,43.5986276,106
31555,828,AE,20,"{""type"":""Polygon"",""coordinates"":[[[1.4353746,43.5986012],[1.4353913,43.5984951],[1.4353962,43.5984576],[1.4354378,43.5984546],[1.4354652,43.5984531],[1.4354511,43.5986155],[1.4353746,43.5986012]]]}",1.4353746,43.5984531,1.4354652,43.5986155,100
31555,828,AE,33,"{""type"":""Polygon"",""coordinates"":[[[1.4351146,43.5983908],[1.435152,43.5983928],[1.4352361,43.598394],[1.4352368,43.5984073],[1.4352141,43.5985712],[1.4350932,43.5985486],[1.4351056,43.5984583],[1.4351146,43.5983908]]]}",1.4350932,43.5983908,1.4352368,43.5985712,185
31555,828,AE,34,"{""type"":""Polygon"",""coordinates"":[[[1.4351056,43.5984583],[1.4350932,43.5985486],[1.4350067,43.5985323],[1.4350242,43.5984462],[1.4350575,43.5984518],[1.4351056,43.5984583]]]}",1.4350067,43.5984462,1.4351056,43.5985486,66
31555,828,AE,35,"{""type"":""Polygon"",""coordinates"":[[[1.434955,43.5984106],[1.4350228,43.5984105],[1.435027,43.5983904],[1.4351146,43.5983908],[1.4351056,43.5984583],[1.4350575,43.5984518],[1.4350242,43.5984462],[1.4350067,43.5985323],[1.4349359,43.598519],[1.434955,43.5984106]]]}",1.4349359,43.5983904,1.4351146,43.5985323,120
31555,828,AE,36,"{""type"":""Polygon"",""coordinates"":[[[1.4348778,43.5984102],[1.434955,43.5984106],[1.4349359,43.598519],[1.434858,43.5985045],[1.4348778,43.5984102]]]}",1.434858,43.5984102,1.434955,43.598519,70
31555,828,AE,37,"{""type"":""Polygon"",""coordinates"":[[[1.4347737,43.5984079],[1.4348778,43.5984102],[1.434858,43.5985045],[1.4347534,43.5984849],[1.4347737,43.5984079]]]}",1.4347534,43.5984079,1.4348778,43.5985045,82
31555,828,AH,750,"{""type"":""Polygon"",""coordinates"":[[[1.4294054,43.593608],[1.4305343,43.5934017],[1.4305878,43.5934825],[1.4306064,43.5935122],[1.4307702,43.5937516],[1.4309272,43.5939845],[1.4309829,43.5940665],[1.4312266,43.5940234],[1.4312509,43.5940192],[1.4313233,43.5940063],[1.4314073,43.5939915],[1.4315519,43.5944115],[1.4314533,43.5944471],[1.4313874,43.5944708],[1.4313442,43.5944865],[1.4313695,43.5945212],[1.4314044,43.5945693],[1.4314516,43.5946297],[1.4313992,43.5946507],[1.4317431,43.5949662],[1.4317856,43.5950041],[1.4317775,43.5950111],[1.431767,43.5950884],[1.4317767,43.5950961],[1.4317184,43.5951321],[1.4316205,43.5951958],[1.4316048,43.595183],[1.4315083,43.5952473],[1.4314365,43.5952955],[1.4313768,43.5952331],[1.4313455,43.5952002],[1.431335,43.5951894],[1.431286,43.5951381],[1.4312747,43.5951262],[1.4312037,43.595052],[1.4311198,43.5949642],[1.4310983,43.5949415],[1.4310783,43.5949207],[1.4310642,43.5949059],[1.4310159,43.5948555],[1.430992,43.5948662],[1.4308901,43.5949066],[1.4308458,43.5948467],[1.4308378,43.5948359],[1.4307756,43.5947516],[1.4306994,43.5946679],[1.4306728,43.5946386],[1.4306367,43.594599],[1.430513,43.5944634],[1.4304751,43.5944592],[1.4302748,43.5942674],[1.4302892,43.5942563],[1.4301977,43.5941819],[1.4301105,43.5941103],[1.430104,43.594115],[1.4300743,43.5940928],[1.4299275,43.5939871],[1.4298147,43.5939098],[1.4295873,43.593741],[1.4294054,43.593608]]]}",1.4294054,43.5934017,1.4317856,43.5952955,14710
31555,828,AH,716,"{""type"":""Polygon"",""coordinates"":[[[1.4337558,43.5906433],[1.4348828,43.5919684],[1.4349711,43.5920904],[1.4350986,43.5922663],[1.4352521,43.5925384],[1.4351347,43.5925484],[1.4350723,43.5924147],[1.4349941,43.5924344],[1.4349803,43.5923981],[1.4349555,43.5923578],[1.4349368,43.5923648],[1.4348557,43.5922713],[1.4348521,43.5922629],[1.434855,43.5922541],[1.4348507,43.5922357],[1.4348042,43.5921698],[1.4347357,43.5920828],[1.4346638,43.5921111],[1.4344219,43.5918155],[1.4343588,43.5917393],[1.4342854,43.5916543],[1.4341884,43.591542],[1.4342122,43.5915324],[1.434158,43.5914729],[1.4341549,43.5914691],[1.4341438,43.5914559],[1.4341045,43.591412],[1.4340755,43.5913795],[1.4340592,43.59136],[1.4340192,43.591313],[1.4339457,43.5912262],[1.4338947,43.5911661],[1.4338912,43.5911623],[1.4338263,43.5910893],[1.4338248,43.5910875],[1.4337722,43.5910286],[1.4337099,43.5909589],[1.4337072,43.5909558],[1.4336403,43.5908787],[1.4336389,43.5908772],[1.4335882,43.5908178],[1.4335681,43.5908246],[1.4335069,43.5907539],[1.4337558,43.5906433]]]}",1.4335069,43.5906433,1.4352521,43.5925484,4802
31555,828,AH,427,"{""type"":""Polygon"",""coordinates"":[[[1.4295758,43.5928702],[1.4295533,43.5928336],[1.4295111,43.5927649],[1.4296152,43.5927302],[1.4296362,43.5927232],[1.4297262,43.5926931],[1.4297933,43.5926707],[1.4298444,43.5926537],[1.4298572,43.5926492],[1.4298926,43.5926374],[1.4299357,43.5926862],[1.4299727,43.5927281],[1.4300068,43.5927666],[1.429874,43.5927986],[1.4297204,43.5928354],[1.4296691,43.5928478],[1.4296634,43.5928491],[1.4295758,43.5928702]]]}",1.4295111,43.5926374,1.4300068,43.5928702,520
31555,828,AH,426,"{""type"":""Polygon"",""coordinates"":[[[1.4297525,43.5929934],[1.4297273,43.5929544],[1.4296417,43.5929773],[1.429601,43.5929109],[1.4295781,43.5928737],[1.4295758,43.5928702],[1.4296634,43.5928491],[1.4296691,43.5928478],[1.4297204,43.5928354],[1.429874,43.5927986],[1.4300068,43.5927666],[1.4300322,43.5927951],[1.4301221,43.5928969],[1.4299242,43.5929486],[1.4298877,43.5929581],[1.4298685,43.592963],[1.4298655,43.5929639],[1.429836,43.5929716],[1.4297525,43.5929934]]]}",1.4295758,43.5927666,1.4301221,43.5929934,618
31555,828,AH,627,"{""type"":""Polygon"",""coordinates"":[[[1.4301303,43.5928967],[1.4301667,43.5929388],[1.4302152,43.5929947],[1.4302959,43.5930882],[1.4300866,43.5931289],[1.4299954,43.5931465],[1.4299897,43.5931476],[1.4299037,43.5931642],[1.4298645,43.5931716],[1.4297796,43.5931879],[1.4297721,43.5931894],[1.4297459,43.5931468],[1.4297259,43.5931142],[1.4296933,43.5930614],[1.4296656,43.5930161],[1.4296923,43.593009],[1.4297525,43.5929934],[1.429836,43.5929716],[1.4298655,43.5929639],[1.4298685,43.592963],[1.4298877,43.5929581],[1.4299242,43.5929486],[1.4301221,43.5928969],[1.4301303,43.5928967]]]}",1.4296656,43.5928967,1.4302959,43.5931894,935
31555,828,AH,419,"{""type"":""Polygon"",""coordinates"":[[[1.4304388,43.5929959],[1.4305042,43.5931141],[1.4305184,43.5931396],[1.4305291,43.5931593],[1.4305541,43.5932043],[1.4306026,43.5932917],[1.4304798,43.5933142],[1.4304513,43.5932652],[1.4304344,43.593236],[1.4304199,43.5932109],[1.4304041,43.5931837],[1.4303953,43.5931685],[1.4303683,43.5931719],[1.4302959,43.5930882],[1.4302152,43.5929947],[1.4304113,43.5929465],[1.4304388,43.5929959]]]}",1.4302152,43.5929465,1.4306026,43.5933142,519
31555,828,AH,411,"{""type"":""Polygon"",""coordinates"":[[[1.43074,43.5927976],[1.4308007,43.592906],[1.430762,43.5929157],[1.4307064,43.5929294],[1.4306866,43.5929342],[1.4306376,43.5929464],[1.4305867,43.5929591],[1.4305589,43.592966],[1.4304388,43.5929959],[1.4304113,43.5929465],[1.4302152,43.5929947],[1.4301667,43.5929388],[1.4305822,43.5928366],[1.430632,43.5928243],[1.4306618,43.5928169],[1.43074,43.5927976]]]}",1.4301667,43.5927976,1.4308007,43.5929959,516
31555,828,AH,572,"{""type"":""Polygon"",""coordinates"":[[[1.4303257,43.5926963],[1.4305495,43.5926396],[1.43064,43.5926185],[1.4306518,43.5926395],[1.4305605,43.5926624],[1.4304673,43.5926858],[1.4304639,43.5926866],[1.4304182,43.5926981],[1.4303844,43.5927066],[1.4303361,43.5927187],[1.4303257,43.5926963]]]}",1.4303257,43.5926185,1.4306518,43.5927187,76
31555,828,AH,571,"{""type"":""Polygon"",""coordinates"":[[[1.4302952,43.5926358],[1.4303516,43.5926197],[1.4303657,43.5926154],[1.4304136,43.5926016],[1.4304724,43.5925851],[1.4305135,43.5925733],[1.4305163,43.5925726],[1.4305541,43.5925617],[1.4306008,43.5925483],[1.43064,43.5926185],[1.4305495,43.5926396],[1.4303257,43.5926963],[1.4302952,43.5926358]]]}",1.4302952,43.5925483,1.43064,43.5926963,207
31555,828,AH,570,"{""type"":""Polygon"",""coordinates"":[[[1.4300915,43.592694],[1.430182,43.5926682],[1.4301983,43.5926635],[1.4302952,43.5926358],[1.4303257,43.5926963],[1.4303361,43.5927187],[1.4301269,43.5927713],[1.4300964,43.5927791],[1.4300322,43.5927951],[1.4300068,43.5927666],[1.4299727,43.5927281],[1.4300506,43.5927058],[1.430081,43.592697],[1.4300915,43.592694]]]}",1.4299727,43.5926358,1.4303361,43.5927951,256
31555,828,AH,405,"{""type"":""Polygon"",""coordinates"":[[[1.4303028,43.5923274],[1.4303352,43.5923801],[1.4304824,43.5923362],[1.4304935,43.5923559],[1.4305008,43.592369],[1.4305176,43.5923991],[1.4304908,43.5924073],[1.4304478,43.5924206],[1.4303831,43.5924404],[1.4303432,43.5924527],[1.430275,43.5924738],[1.4300055,43.5925567],[1.4299006,43.592589],[1.4298605,43.5926012],[1.4298233,43.592559],[1.4298193,43.5925546],[1.4298107,43.5925449],[1.4297788,43.5925087],[1.4297696,43.5924982],[1.4298628,43.5924685],[1.4299474,43.5924412],[1.4303028,43.5923274]]]}",1.4297696,43.5923274,1.4305176,43.5926012,720
31555,828,AH,404,"{""type"":""Polygon"",""coordinates"":[[[1.430451,43.5922798],[1.4304824,43.5923362],[1.4303352,43.5923801],[1.4303028,43.5923274],[1.430451,43.5922798]]]}",1.4303028,43.5922798,1.4304824,43.5923801,84
31555,828,AH,403,"{""type"":""Polygon"",""coordinates"":[[[1.4297861,43.5924313],[1.4298166,43.5924213],[1.4298725,43.5924026],[1.4299817,43.5923664],[1.4300813,43.5923334],[1.4301313,43.5923169],[1.4301907,43.5922973],[1.4304187,43.5922216],[1.430451,43.5922798],[1.4303028,43.5923274],[1.4299474,43.5924412],[1.4298628,43.5924685],[1.4297696,43.5924982],[1.4297669,43.5924954],[1.4297487,43.5924747],[1.4297275,43.5924507],[1.4297756,43.5924348],[1.4297861,43.5924313]]]}",1.4297275,43.5922216,1.430451,43.5924982,397
31555,828,AH,396,"{""type"":""Polygon"",""coordinates"":[[[1.4300923,43.5920941],[1.4300803,43.5920688],[1.4301649,43.5920397],[1.4302925,43.5919959],[1.4303596,43.592116],[1.4303832,43.5921582],[1.4304187,43.5922216],[1.4301907,43.5922973],[1.43017,43.5922545],[1.4301509,43.592215],[1.4301287,43.5921691],[1.4300923,43.5920941]]]}",1.4300803,43.5919959,1.4304187,43.5922973,525
31555,828,AH,397,"{""type"":""Polygon"",""coordinates"":[[[1.4300353,43.5921204],[1.430035,43.5921138],[1.4300923,43.5920941],[1.4301287,43.5921691],[1.4301509,43.592215],[1.43017,43.5922545],[1.4301907,43.5922973],[1.4301313,43.5923169],[1.4300828,43.5922175],[1.4300774,43.5922065],[1.4300743,43.5922004],[1.4300689,43.5921894],[1.4300353,43.5921204]]]}",1.430035,43.5920941,1.4301907,43.5923169,125
31555,828,AH,398,"{""type"":""Polygon"",""coordinates"":[[[1.4299919,43.5921507],[1.4300089,43.5921398],[1.4300205,43.5921309],[1.4300353,43.5921204],[1.4300689,43.5921894],[1.4300743,43.5922004],[1.4300774,43.5922065],[1.4300828,43.5922175],[1.4301313,43.5923169],[1.4300813,43.5923334],[1.4300714,43.5923129],[1.4300499,43.592269],[1.4300399,43.5922488],[1.4299919,43.5921507]]]}",1.4299919,43.5921204,1.4301313,43.5923334,96
31555,828,AH,399,"{""type"":""Polygon"",""coordinates"":[[[1.4298893,43.5921879],[1.429912,43.5921824],[1.4299284,43.5921766],[1.4299475,43.5921698],[1.4299643,43.5921636],[1.4299919,43.5921507],[1.4300399,43.5922488],[1.4300499,43.592269],[1.4300714,43.5923129],[1.4300813,43.5923334],[1.4299817,43.5923664],[1.4299723,43.5923482],[1.4299588,43.592322],[1.4299415,43.5922885],[1.4298893,43.5921879]]]}",1.4298893,43.5921507,1.4300813,43.5923664,189
31555,828,AH,631,"{""type"":""Polygon"",""coordinates"":[[[1.4308694,43.5928874],[1.4309883,43.5928632],[1.4312565,43.5928084],[1.4313547,43.5927884],[1.431398,43.5928779],[1.4314031,43.5928895],[1.4312939,43.592911],[1.4312794,43.592914],[1.431256,43.5929186],[1.4312872,43.5929858],[1.4313034,43.5930206],[1.4313471,43.5931143],[1.4313648,43.5931525],[1.4311494,43.5931923],[1.4311309,43.5931536],[1.4310798,43.5930436],[1.4310389,43.5929612],[1.4309235,43.5929841],[1.4308694,43.5928874]]]}",1.4308694,43.5927884,1.4314031,43.5931923,953
31555,828,AH,253,"{""type"":""Polygon"",""coordinates"":[[[1.4314373,43.5929583],[1.4314495,43.5929827],[1.4314696,43.5930237],[1.4314792,43.5930427],[1.4315195,43.593124],[1.4313648,43.5931525],[1.4313471,43.5931143],[1.4313034,43.5930206],[1.4312872,43.5929858],[1.431256,43.5929186],[1.4312794,43.592914],[1.4312939,43.592911],[1.4314031,43.5928895],[1.4314373,43.5929583]]]}",1.431256,43.5928895,1.4315195,43.5931525,341
31555,828,AH,259,"{""type"":""Polygon"",""coordinates"":[[[1.4313205,43.5927167],[1.4313519,43.5927793],[1.4313528,43.5927822],[1.4313547,43.5927884],[1.4312565,43.5928084],[1.4309883,43.5928632],[1.4308694,43.5928874],[1.4308277,43.5928132],[1.4309178,43.5927955],[1.4309346,43.5927923],[1.4309485,43.5927895],[1.4309548,43.5927882],[1.4312259,43.5927352],[1.4312747,43.5927257],[1.4313205,43.5927167]]]}",1.4308277,43.5927167,1.4313547,43.5928874,356
31555,828,AH,260,"{""type"":""Polygon"",""coordinates"":[[[1.4310822,43.5926786],[1.431236,43.592647],[1.4312825,43.5926377],[1.4313026,43.5926796],[1.4313205,43.5927167],[1.4312747,43.5927257],[1.4312259,43.5927352],[1.4309548,43.5927882],[1.4309485,43.5927895],[1.4309346,43.5927923],[1.4309178,43.5927955],[1.4308277,43.5928132],[1.430786,43.5927391],[1.4308777,43.5927204],[1.4308871,43.5927185],[1.4310136,43.5926925],[1.4310822,43.5926786]]]}",1.430786,43.5926377,1.4313205,43.5928132,373
31555,828,AH,261,"{""type"":""Polygon"",""coordinates"":[[[1.4310496,43.5926018],[1.4310761,43.5926643],[1.4310822,43.5926786],[1.4310136,43.5926925],[1.4308871,43.5927185],[1.4308777,43.5927204],[1.430786,43.5927391],[1.4307441,43.5926644],[1.4308456,43.5926437],[1.4309562,43.592621],[1.4310496,43.5926018]]]}",1.4307441,43.5926018,1.4310822,43.5927391,226
31555,828,AH,262,"{""type"":""Polygon"",""coordinates"":[[[1.4311266,43.5925864],[1.4311416,43.5925835],[1.4312448,43.592563],[1.4312582,43.592588],[1.4313719,43.5925672],[1.4313762,43.5925665],[1.4313933,43.5925634],[1.4314997,43.5925439],[1.4315431,43.592634],[1.4314345,43.5926546],[1.43138,43.592665],[1.4313026,43.5926796],[1.4312825,43.5926377],[1.431236,43.592647],[1.4310822,43.5926786],[1.4310761,43.5926643],[1.4310496,43.5926018],[1.4310834,43.592595],[1.4311266,43.5925864]]]}",1.4310496,43.5925439,1.4315431,43.5926796,360
31555,828,AH,263,"{""type"":""Polygon"",""coordinates"":[[[1.4312251,43.5925176],[1.4313384,43.5924955],[1.4313588,43.5924917],[1.4314646,43.5924712],[1.4314997,43.5925439],[1.4313933,43.5925634],[1.4313762,43.5925665],[1.4313719,43.5925672],[1.4312582,43.592588],[1.4312448,43.592563],[1.4312342,43.5925386],[1.4312251,43.5925176]]]}",1.4312251,43.5924712,1.4314997,43.592588,169
